tfidf,bm25,embedding,section_aware,P@5_v1,P@5_v2,R@5_v1,R@5_v2,nDCG@5_v1,nDCG@5_v2,MAP_v1,MAP_v2,MRR_v1,MRR_v2
0.1,0.0,0.0,0.8,0.32,0.4,0.32,0.3219047619047619,0.7131731441099592,0.9196795474121254,0.3078571428571429,0.3330952380952381,0.725,0.9
0.1,0.0,0.05,0.75,0.32,0.4,0.32,0.3219047619047619,0.707391037821228,0.9039694542125656,0.29944444444444446,0.31079365079365073,0.725,0.9
0.1,0.0,0.1,0.7,0.32,0.4,0.32,0.3219047619047619,0.707391037821228,0.9039694542125656,0.29888888888888887,0.3098677248677249,0.7222222222222222,0.9
0.1,0.0,0.15,0.65,0.32,0.4,0.32,0.3219047619047619,0.707391037821228,0.9039694542125656,0.2811111111111111,0.29347883597883595,0.7222222222222222,0.9
0.1,0.0,0.2,0.6,0.32,0.36,0.32,0.2969047619047619,0.707391037821228,0.9073910378212281,0.2971111111111111,0.3061455026455026,0.7222222222222222,0.9
0.1,0.0,0.25,0.55,0.32,0.36,0.32,0.2969047619047619,0.707391037821228,0.8335769885355196,0.2971111111111111,0.27697883597883594,0.7222222222222222,0.8
0.1,0.0,0.3,0.5,0.32,0.36,0.32,0.2969047619047619,0.703277927028589,0.8032779270285889,0.29111111111111115,0.2630423280423281,0.7222222222222222,0.7666666666666667
0.1,0.0,0.35,0.45,0.32,0.36,0.32,0.2969047619047619,0.703277927028589,0.8032779270285889,0.2916666666666667,0.26396825396825396,0.725,0.7666666666666667
0.1,0.0,0.4,0.4,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7101301085439291,0.8101301085439291,0.2876666666666667,0.25996825396825396,0.725,0.7666666666666667
0.1,0.0,0.45,0.35,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7754430630676099,0.8754430630676099,0.29814285714285715,0.27044444444444443,0.825,0.8666666666666668
0.1,0.0,0.5,0.3,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7754430630676099,0.8754430630676099,0.2908571428571428,0.2656349206349206,0.8285714285714285,0.8666666666666668
0.1,0.0,0.55,0.25,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7689366597654438,0.8689366597654438,0.29400000000000004,0.26887698412698413,0.8333333333333333,0.8666666666666668
0.1,0.0,0.6,0.2,0.32,0.36,0.32,0.2902380952380953,0.8463072212123521,0.8776909215958488,0.2793333333333333,0.25509920634920635,0.8400000000000001,0.8666666666666668
0.1,0.0,0.65,0.15,0.32,0.36,0.32,0.2902380952380953,0.8463072212123521,0.8776909215958488,0.278,0.25376587301587306,0.8400000000000001,0.8666666666666668
0.1,0.0,0.7,0.1,0.32,0.36,0.32,0.2902380952380953,0.8689366597654438,0.8830650035565079,0.28555555555555556,0.24954365079365076,0.8666666666666668,0.8666666666666668
0.1,0.0,0.75,0.05,0.32,0.36,0.32,0.2902380952380953,0.8689366597654438,0.8830650035565079,0.28422222222222226,0.24821031746031746,0.8666666666666668,0.8666666666666668
0.1,0.0,0.8,0.0,0.32,0.32,0.32,0.25690476190476186,0.8689366597654438,0.8689366597654438,0.2733333333333333,0.2320436507936508,0.8666666666666668,0.8666666666666668
0.1,0.05,0.0,0.75,0.36000000000000004,0.4,0.36000000000000004,0.3219047619047619,0.716257963803463,0.9162579638034629,0.327,0.33107142857142857,0.725,0.9
0.1,0.05,0.05,0.7,0.32,0.36,0.32,0.2969047619047619,0.7196795474121254,0.845865498126417,0.32166666666666666,0.29309523809523813,0.725,0.8
0.1,0.05,0.1,0.65,0.32,0.36,0.32,0.2969047619047619,0.7196795474121254,0.845865498126417,0.31277777777777777,0.2891269841269842,0.725,0.8
0.1,0.05,0.15,0.6,0.32,0.36,0.32,0.2969047619047619,0.707391037821228,0.8335769885355196,0.29766666666666663,0.2720238095238095,0.725,0.8
0.1,0.05,0.2,0.55,0.32,0.36,0.32,0.2969047619047619,0.7812050871069365,0.9073910378212281,0.33366666666666667,0.30802380952380953,0.825,0.9
0.1,0.05,0.25,0.5,0.32,0.36,0.32,0.2969047619047619,0.7812050871069365,0.9073910378212281,0.32655555555555554,0.3066349206349206,0.825,0.9
0.1,0.05,0.3,0.45,0.32,0.36,0.32,0.2969047619047619,0.7770919763142975,0.9032779270285889,0.3205555555555556,0.29884920634920636,0.825,0.9
0.1,0.05,0.35,0.4,0.32,0.36,0.32,0.2969047619047619,0.7770919763142975,0.8770919763142974,0.3350476190476191,0.30959523809523815,0.8285714285714285,0.8666666666666668
0.1,0.05,0.4,0.35,0.32,0.36,0.32,0.2969047619047619,0.7770919763142975,0.8770919763142974,0.3230476190476191,0.2948730158730159,0.8285714285714285,0.8666666666666668
0.1,0.05,0.45,0.3,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7839441578296376,0.8839441578296375,0.32815873015873015,0.29686507936507933,0.8285714285714285,0.8666666666666668
0.1,0.05,0.5,0.25,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7839441578296376,0.8839441578296375,0.31933333333333336,0.2909603174603174,0.8333333333333333,0.8666666666666668
0.1,0.05,0.55,0.2,0.27999999999999997,0.32,0.27999999999999997,0.25690476190476186,0.7839441578296376,0.8839441578296375,0.31266666666666665,0.27429365079365076,0.8333333333333333,0.8666666666666668
0.1,0.05,0.6,0.15,0.32,0.36,0.32,0.2902380952380953,0.8635730661421499,0.8915660983185354,0.31631746031746033,0.28427380952380954,0.85,0.8666666666666668
0.1,0.05,0.65,0.1,0.32,0.36,0.32,0.2902380952380953,0.803623705241763,0.8177520490328269,0.2853174603174603,0.24994047619047616,0.7666666666666667,0.7666666666666667
0.1,0.05,0.7,0.05,0.32,0.36,0.32,0.2902380952380953,0.803623705241763,0.812377967072168,0.2946666666666667,0.2541468253968254,0.7666666666666667,0.7666666666666667
0.1,0.05,0.75,0.0,0.36,0.36,0.36,0.2902380952380953,0.812377967072168,0.812377967072168,0.29533333333333334,0.2521468253968254,0.7666666666666667,0.7666666666666667
0.1,0.1,0.0,0.7,0.36000000000000004,0.4,0.36000000000000004,0.3219047619047619,0.8,0.9261859507142916,0.3737142857142858,0.34261904761904766,0.8285714285714285,0.9
0.1,0.1,0.05,0.65,0.36000000000000004,0.4,0.36000000000000004,0.3219047619047619,0.8,0.9261859507142916,0.3817142857142857,0.3461011904761905,0.8285714285714285,0.9
0.1,0.1,0.1,0.6,0.32,0.36,0.32,0.2969047619047619,0.8,0.9261859507142916,0.38815873015873015,0.35523809523809524,0.8285714285714285,0.9
0.1,0.1,0.15,0.55,0.32,0.36,0.32,0.2969047619047619,0.8,0.9261859507142916,0.3874444444444444,0.35404761904761906,0.825,0.9
0.1,0.1,0.2,0.5,0.32,0.36,0.32,0.2969047619047619,0.8,0.9261859507142916,0.39509523809523805,0.3653458049886621,0.825,0.9
0.1,0.1,0.25,0.45,0.32,0.36,0.32,0.2969047619047619,0.7934935966978338,0.9196795474121254,0.38731746031746034,0.3575680272108843,0.825,0.9
0.1,0.1,0.3,0.4,0.32,0.36,0.32,0.2969047619047619,0.7893804859051949,0.9155664366194864,0.3632222222222222,0.3365396825396825,0.825,0.9
0.1,0.1,0.35,0.35,0.32,0.36,0.32,0.2969047619047619,0.7893804859051949,0.9155664366194864,0.3632222222222222,0.3265396825396826,0.825,0.9
0.1,0.1,0.4,0.3,0.32,0.36,0.32,0.2969047619047619,0.7893804859051949,0.9155664366194864,0.36899999999999994,0.3323174603174603,0.825,0.9
0.1,0.1,0.45,0.25,0.32,0.36,0.32,0.2969047619047619,0.7893804859051949,0.8893804859051949,0.3706666666666666,0.3295396825396825,0.8333333333333333,0.8666666666666668
0.1,0.1,0.5,0.2,0.36,0.4,0.36,0.3302380952380952,0.7929369980663947,0.8158196036878639,0.3554285714285714,0.3082857142857143,0.74,0.75
0.1,0.1,0.55,0.15,0.32,0.36,0.32,0.2902380952380953,0.8035565121611998,0.826439117782669,0.3529206349206349,0.30587301587301585,0.74,0.75
0.1,0.1,0.6,0.1,0.32,0.36,0.32,0.2902380952380953,0.8123212623289702,0.826439117782669,0.3565873015873016,0.30706349206349204,0.75,0.75
0.1,0.1,0.65,0.05,0.4,0.4,0.4,0.3188095238095238,0.7985027903494814,0.7985027903494814,0.3374761904761905,0.287718253968254,0.7666666666666667,0.7666666666666667
0.1,0.1,0.7,0.0,0.4,0.4,0.4,0.3188095238095238,0.7985027903494814,0.7985027903494814,0.33533333333333337,0.28557539682539684,0.7666666666666667,0.7666666666666667
0.1,0.15,0.0,0.65,0.4,0.44000000000000006,0.4,0.35523809523809524,0.8773705614469083,0.9248101040007676,0.4060952380952381,0.36812358276643986,0.8400000000000001,0.9
0.1,0.15,0.05,0.6,0.4,0.44000000000000006,0.4,0.35523809523809524,0.8773705614469083,0.9248101040007676,0.40800000000000003,0.36948412698412697,0.8400000000000001,0.9
0.1,0.15,0.1,0.55,0.4,0.44000000000000006,0.4,0.35523809523809524,0.873948977838246,0.9213885203921052,0.4119999999999999,0.37781746031746033,0.8400000000000001,0.9
0.1,0.15,0.15,0.5,0.4,0.44000000000000006,0.4,0.3588095238095238,0.8474395425538592,0.8948790851077184,0.4093333333333334,0.3638888888888889,0.8400000000000001,0.9
0.1,0.15,0.2,0.45,0.4,0.44000000000000006,0.4,0.3588095238095238,0.8474395425538592,0.8948790851077184,0.4093333333333334,0.3638888888888889,0.8400000000000001,0.9
0.1,0.15,0.25,0.4,0.4,0.44000000000000006,0.4,0.3588095238095238,0.8474395425538592,0.8948790851077184,0.4135238095238095,0.36950793650793645,0.8400000000000001,0.9
0.1,0.15,0.3,0.35,0.36000000000000004,0.4,0.36000000000000004,0.3254761904761905,0.7635625778047848,0.8897485285190763,0.40844444444444444,0.3629603174603175,0.8333333333333333,0.9
0.1,0.15,0.35,0.3,0.36000000000000004,0.4,0.36000000000000004,0.3254761904761905,0.6856354177264373,0.7717707293411159,0.3677142857142857,0.3188809523809524,0.7285714285714285,0.75
0.1,0.15,0.4,0.25,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7630059791733457,0.7858885847948148,0.3725396825396825,0.32558730158730154,0.74,0.75
0.1,0.15,0.45,0.2,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7630059791733457,0.7858885847948148,0.3725396825396825,0.32558730158730154,0.74,0.75
0.1,0.15,0.5,0.15,0.36000000000000004,0.4,0.36000000000000004,0.3188095238095238,0.7877643253965799,0.8018821808502787,0.3745396825396825,0.3244444444444444,0.75,0.75
0.1,0.15,0.55,0.1,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.28547619047619055,0.8016290137819013,0.8016290137819013,0.3836666666666667,0.3284126984126984,0.7666666666666667,0.7666666666666667
0.1,0.15,0.6,0.05,0.4,0.4,0.4,0.3188095238095238,0.8103832756123065,0.8103832756123065,0.38236507936507935,0.32666666666666666,0.7666666666666667,0.7666666666666667
0.1,0.15,0.65,0.0,0.4,0.4,0.4,0.3188095238095238,0.8264391177826689,0.8264391177826689,0.37517460317460316,0.3164195011337868,0.8,0.8
0.1,0.2,0.0,0.6,0.4,0.44000000000000006,0.4,0.35523809523809524,0.8773705614469083,0.9087542618304051,0.42466666666666664,0.38235449735449734,0.8400000000000001,0.8666666666666668
0.1,0.2,0.05,0.55,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.8474395425538592,0.8788232429373559,0.42733333333333334,0.37175925925925923,0.8400000000000001,0.8666666666666668
0.1,0.2,0.1,0.5,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.8440179589451968,0.8754016593286934,0.41933333333333334,0.36675925925925923,0.8400000000000001,0.8666666666666668
0.1,0.2,0.15,0.45,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7702039096594884,0.801587610042985,0.4091111111111111,0.35310846560846565,0.74,0.7666666666666667
0.1,0.2,0.2,0.4,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7702039096594884,0.7930865152809574,0.4091111111111111,0.3503306878306878,0.74,0.75
0.1,0.2,0.25,0.35,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7789995752288097,0.8018821808502787,0.41595238095238096,0.36,0.74,0.75
0.1,0.2,0.3,0.3,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7724931719266436,0.7953757775481126,0.4061111111111111,0.35170634920634924,0.74,0.75
0.1,0.2,0.35,0.25,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7724931719266436,0.7953757775481126,0.40725396825396826,0.35373015873015873,0.74,0.75
0.1,0.2,0.4,0.2,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7724931719266436,0.7953757775481126,0.39125396825396824,0.3437301587301588,0.74,0.75
0.1,0.2,0.45,0.15,0.4,0.4,0.4,0.3188095238095238,0.8018821808502787,0.8018821808502787,0.3892539682539683,0.3370634920634921,0.75,0.75
0.1,0.2,0.5,0.1,0.4,0.4,0.4,0.3188095238095238,0.8018821808502787,0.8018821808502787,0.3914761904761905,0.3392857142857143,0.75,0.75
0.1,0.2,0.55,0.05,0.4,0.4,0.4,0.3188095238095238,0.8018821808502787,0.8018821808502787,0.3914761904761905,0.3392857142857143,0.75,0.75
0.1,0.2,0.6,0.0,0.4,0.4,0.4,0.3188095238095238,0.8018821808502787,0.8018821808502787,0.3864761904761905,0.33404761904761904,0.75,0.75
0.1,0.25,0.0,0.55,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7736254932681508,0.7965080988896199,0.4051111111111112,0.34675925925925927,0.74,0.75
0.1,0.25,0.05,0.5,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7736254932681508,0.7965080988896199,0.41533333333333333,0.35355291005291006,0.74,0.75
0.1,0.25,0.1,0.45,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7755779916201473,0.7984605972416163,0.4207619047619048,0.3611957671957672,0.74,0.75
0.1,0.25,0.15,0.4,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7755779916201473,0.7984605972416163,0.4271904761904762,0.3674285714285714,0.74,0.75
0.1,0.25,0.2,0.35,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7755779916201473,0.7984605972416163,0.4290952380952381,0.36980952380952375,0.74,0.75
0.1,0.25,0.25,0.3,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7843427417879175,0.7984605972416163,0.43323809523809514,0.3721904761904761,0.75,0.75
0.1,0.25,0.3,0.25,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7812579220944138,0.7953757775481126,0.414095238095238,0.35647619047619045,0.75,0.75
0.1,0.25,0.35,0.2,0.4,0.44000000000000006,0.4,0.3588095238095238,0.7812579220944138,0.7953757775481126,0.40901587301587294,0.3533015873015873,0.75,0.75
0.1,0.25,0.4,0.15,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.3588095238095238,0.7912626667554736,0.7912626667554736,0.39076190476190475,0.33619047619047626,0.75,0.75
0.1,0.25,0.45,0.1,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.3588095238095238,0.7912626667554736,0.7912626667554736,0.39476190476190476,0.34019047619047627,0.75,0.75
0.1,0.25,0.5,0.05,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.3588095238095238,0.7912626667554736,0.7912626667554736,0.4164285714285715,0.3613809523809524,0.75,0.75
0.1,0.25,0.55,0.0,0.4,0.4,0.4,0.3188095238095238,0.8103832756123065,0.8103832756123065,0.4203650793650793,0.3634126984126984,0.75,0.75
0.1,0.3,0.0,0.5,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.782390243435921,0.7965080988896199,0.4107619047619048,0.34733862433862434,0.75,0.75
0.1,0.3,0.05,0.45,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.782390243435921,0.7965080988896199,0.4133174603174603,0.3500793650793651,0.75,0.75
0.1,0.3,0.1,0.4,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7843427417879175,0.7984605972416163,0.4136666666666667,0.35238095238095235,0.75,0.75
0.1,0.3,0.15,0.35,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7843427417879175,0.7984605972416163,0.4136666666666667,0.35238095238095235,0.75,0.75
0.1,0.3,0.2,0.3,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7843427417879175,0.7984605972416163,0.4158095238095238,0.3547619047619047,0.75,0.75
0.1,0.3,0.25,0.25,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7928438365499452,0.806961692003644,0.43847619047619046,0.3755238095238095,0.75,0.75
0.1,0.3,0.3,0.2,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.3588095238095238,0.8038768723101404,0.8038768723101404,0.42580952380952375,0.3621904761904761,0.75,0.75
0.1,0.3,0.35,0.15,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.3588095238095238,0.8038768723101404,0.8038768723101404,0.422,0.3580238095238095,0.75,0.75
0.1,0.3,0.4,0.1,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.3588095238095238,0.7997637615175014,0.7997637615175014,0.4337777777777777,0.3713015873015873,0.75,0.75
0.1,0.3,0.45,0.05,0.4,0.4,0.4,0.3188095238095238,0.826439117782669,0.826439117782669,0.43361904761904757,0.3733333333333333,0.75,0.75
0.1,0.3,0.5,0.0,0.4,0.4,0.4,0.3188095238095238,0.826439117782669,0.826439117782669,0.41361904761904766,0.35333333333333333,0.75,0.75
0.1,0.35,0.0,0.45,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7962654201586077,0.8103832756123065,0.425,0.35919047619047617,0.75,0.75
0.1,0.35,0.05,0.4,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7962654201586077,0.8103832756123065,0.4258888888888889,0.36007936507936505,0.75,0.75
0.1,0.35,0.1,0.35,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7928438365499452,0.806961692003644,0.4069999999999999,0.3476190476190476,0.75,0.75
0.1,0.35,0.15,0.3,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.8088996787203075,0.8230175341740065,0.43447619047619046,0.36809523809523814,0.75,0.75
0.1,0.35,0.2,0.25,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8230175341740065,0.8230175341740065,0.43714285714285717,0.36809523809523814,0.75,0.75
0.1,0.35,0.25,0.2,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8230175341740065,0.8230175341740065,0.44000000000000006,0.36809523809523814,0.75,0.75
0.1,0.35,0.3,0.15,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8165111308718404,0.8165111308718404,0.4477777777777778,0.37587301587301586,0.75,0.75
0.1,0.35,0.35,0.1,0.4,0.4,0.4,0.3188095238095238,0.826439117782669,0.826439117782669,0.42800000000000005,0.3605952380952381,0.75,0.75
0.1,0.35,0.4,0.05,0.4,0.4,0.4,0.3188095238095238,0.826439117782669,0.826439117782669,0.42863492063492065,0.36206349206349203,0.75,0.75
0.1,0.35,0.45,0.0,0.4,0.4,0.4,0.3188095238095238,0.826439117782669,0.826439117782669,0.4268571428571429,0.3609523809523809,0.75,0.75
0.1,0.4,0.0,0.4,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7962654201586077,0.8103832756123065,0.413,0.35061904761904755,0.75,0.75
0.1,0.4,0.05,0.35,0.44000000000000006,0.4800000000000001,0.44000000000000006,0.38380952380952377,0.7962654201586077,0.8103832756123065,0.41388888888888886,0.3515079365079365,0.75,0.75
0.1,0.4,0.1,0.3,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8103832756123065,0.8103832756123065,0.4186984126984127,0.35388888888888886,0.75,0.75
0.1,0.4,0.15,0.25,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8230175341740065,0.8230175341740065,0.42514285714285716,0.35952380952380947,0.75,0.75
0.1,0.4,0.2,0.2,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8230175341740065,0.8230175341740065,0.45600000000000007,0.3840952380952381,0.75,0.75
0.1,0.4,0.25,0.15,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.8230175341740065,0.8230175341740065,0.45600000000000007,0.3840952380952381,0.75,0.75
0.1,0.4,0.3,0.1,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.7968315834597149,0.7968315834597149,0.4293333333333333,0.3574285714285714,0.7166666666666666,0.7166666666666666
0.1,0.4,0.35,0.05,0.4,0.4,0.4,0.3188095238095238,0.8002531670683775,0.8002531670683775,0.4284761904761904,0.36,0.7166666666666666,0.7166666666666666
0.1,0.4,0.4,0.0,0.4,0.4,0.4,0.3188095238095238,0.8002531670683775,0.8002531670683775,0.4233968253968253,0.35444444444444445,0.7166666666666666,0.7166666666666666
0.1,0.45,0.0,0.35,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7651243985061231,0.7651243985061231,0.3956666666666667,0.3363333333333333,0.65,0.65
0.1,0.45,0.05,0.3,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7389384477918316,0.7389384477918316,0.39203174603174606,0.3329365079365079,0.6166666666666666,0.6166666666666666
0.1,0.45,0.1,0.25,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7389384477918316,0.7389384477918316,0.39203174603174606,0.3329365079365079,0.6166666666666666,0.6166666666666666
0.1,0.45,0.15,0.2,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7355168641831691,0.7355168641831691,0.3868888888888889,0.3279365079365079,0.6166666666666666,0.6166666666666666
0.1,0.45,0.2,0.15,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7742693379871863,0.7742693379871863,0.414,0.34933333333333333,0.7166666666666666,0.7166666666666666
0.1,0.45,0.25,0.1,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7701562271945473,0.7701562271945473,0.42142857142857143,0.35333333333333333,0.7166666666666666,0.7166666666666666
0.1,0.45,0.3,0.05,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.7807757412893525,0.7807757412893525,0.42142857142857143,0.35333333333333333,0.7166666666666666,0.7166666666666666
0.1,0.45,0.35,0.0,0.4,0.4,0.4,0.3188095238095238,0.784197324898015,0.784197324898015,0.4094285714285714,0.34238095238095234,0.7166666666666666,0.7166666666666666
0.1,0.5,0.0,0.3,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7389384477918316,0.7389384477918316,0.39203174603174606,0.34150793650793654,0.6166666666666666,0.6166666666666666
0.1,0.5,0.05,0.25,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7389384477918316,0.7389384477918316,0.39203174603174606,0.3329365079365079,0.6166666666666666,0.6166666666666666
0.1,0.5,0.1,0.2,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7389384477918316,0.7389384477918316,0.3948888888888889,0.3329365079365079,0.6166666666666666,0.6166666666666666
0.1,0.5,0.15,0.15,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.729010460881003,0.729010460881003,0.3768888888888889,0.3179365079365079,0.6166666666666666,0.6166666666666666
0.1,0.5,0.2,0.1,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7562915388092261,0.7562915388092261,0.40355555555555556,0.3388888888888889,0.7,0.7
0.1,0.5,0.25,0.05,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.7669110529040312,0.7669110529040312,0.3984761904761905,0.3314285714285714,0.7,0.7
0.1,0.5,0.3,0.0,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.7669110529040312,0.7669110529040312,0.41380952380952374,0.3433333333333333,0.7,0.7
0.1,0.55,0.0,0.25,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7335748541685378,0.7335748541685378,0.4068888888888889,0.35390476190476183,0.6166666666666667,0.6166666666666667
0.1,0.55,0.05,0.2,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7144542453117051,0.7144542453117051,0.38755555555555554,0.3341746031746032,0.6,0.6
0.1,0.55,0.1,0.15,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7056894951439349,0.7056894951439349,0.38555555555555554,0.3236031746031746,0.5900000000000001,0.5900000000000001
0.1,0.55,0.15,0.1,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7022679115352723,0.7022679115352723,0.37755555555555553,0.31622222222222224,0.5900000000000001,0.5900000000000001
0.1,0.55,0.2,0.05,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.7128874256300775,0.7128874256300775,0.39355555555555555,0.3322222222222222,0.5900000000000001,0.5900000000000001
0.1,0.55,0.25,0.0,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.7581463027362607,0.7581463027362607,0.40955555555555556,0.34250793650793654,0.6900000000000001,0.6900000000000001
0.1,0.6,0.0,0.2,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7141905899059624,0.7141905899059624,0.3888888888888889,0.3484047619047619,0.6066666666666667,0.6066666666666667
0.1,0.6,0.05,0.15,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.7056894951439349,0.7056894951439349,0.3822222222222222,0.3426904761904762,0.6066666666666667,0.6066666666666667
0.1,0.6,0.1,0.1,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.38380952380952377,0.6971884003819072,0.6971884003819072,0.3788888888888889,0.337531746031746,0.5900000000000001,0.5900000000000001
0.1,0.6,0.15,0.05,0.4,0.4,0.4,0.3038095238095238,0.6270157694211415,0.6270157694211415,0.38047619047619047,0.33354761904761904,0.5833333333333333,0.5833333333333333
0.1,0.6,0.2,0.0,0.4,0.4,0.4,0.3038095238095238,0.6270157694211415,0.6270157694211415,0.38060317460317455,0.3318227513227513,0.5785714285714285,0.5785714285714285
0.1,0.65,0.0,0.15,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.34380952380952384,0.6229448517363675,0.6229448517363675,0.3768888888888889,0.3370714285714286,0.6,0.6
0.1,0.65,0.05,0.1,0.4,0.4,0.4,0.3038095238095238,0.6335643658311726,0.6335643658311726,0.369079365079365,0.3306507936507937,0.5952380952380952,0.5952380952380952
0.1,0.65,0.1,0.05,0.4,0.4,0.4,0.3038095238095238,0.6335643658311726,0.6335643658311726,0.3829365079365079,0.3435555555555555,0.5952380952380952,0.5952380952380952
0.1,0.65,0.15,0.0,0.4,0.4,0.4,0.3038095238095238,0.6216416874604825,0.6216416874604825,0.3716031746031746,0.335662037037037,0.5785714285714285,0.5785714285714285
0.1,0.7,0.0,0.1,0.4,0.4,0.4,0.3038095238095238,0.6175085236608101,0.6175085236608101,0.371031746031746,0.3365714285714286,0.5916666666666666,0.5916666666666666
0.1,0.7,0.05,0.05,0.4,0.4,0.4,0.3038095238095238,0.6175085236608101,0.6175085236608101,0.3866666666666666,0.351021164021164,0.5916666666666666,0.5916666666666666
0.1,0.7,0.1,0.0,0.4,0.4,0.4,0.3038095238095238,0.6175085236608101,0.6175085236608101,0.38666666666666666,0.3460588624338624,0.5916666666666666,0.5916666666666666
0.1,0.75,0.0,0.05,0.4,0.4,0.4,0.3038095238095238,0.6175085236608101,0.6175085236608101,0.3706666666666666,0.3343544973544973,0.5916666666666666,0.5916666666666666
